Post ID,發布時間 (GMT+8),貼文連結,抓取日期,讚數,留言數,分享數,點擊數,觸及人數,影片觀看,自然觀看,付費觀看,讚,愛心,哇,哈哈,嗚嗚,怒,data_updated_at
103640919705348_1174231253566908,2024-04-24 13:15:13,https://www.facebook.com/events/1174231253566908/,2025-12-16,0,0,0,0,639,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_748026817521418,2024-04-24 12:00:43,https://www.facebook.com/1115814590742637/posts/748026817521418,2025-12-16,0,0,0,84,3827,0,0,0,42,0,0,0,0,1,2026-01-15 14:58:28
103640919705348_747530727571027,2024-04-23 18:11:56,https://www.facebook.com/1115814590742637/posts/747530727571027,2025-12-16,0,0,0,34,1487,0,0,0,12,0,0,0,1,0,2026-01-15 14:58:28
103640919705348_747411910916242,2024-04-23 13:24:33,https://www.facebook.com/1115814590742637/posts/747411910916242,2025-12-16,0,0,0,89,2396,0,0,0,46,3,0,1,0,0,2026-01-15 14:58:28
103640919705348_747285104262256,2024-04-23 08:00:15,https://www.facebook.com/1115814590742637/posts/747285104262256,2025-12-16,0,0,0,26,2405,0,0,0,27,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_746957397628360,2024-04-22 18:36:27,https://www.facebook.com/1115814590742637/posts/746957397628360,2025-12-16,0,0,0,48,1709,0,0,0,20,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_746890184301748,2024-04-22 15:30:09,https://www.facebook.com/1115814590742637/posts/746890184301748,2025-12-16,0,0,0,14,1010,0,0,0,9,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_746828627641237,2024-04-22 12:37:04,https://www.facebook.com/1115814590742637/posts/746828627641237,2025-12-16,0,0,0,25,1617,0,0,0,16,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_746269164363850,2024-04-21 12:51:55,https://www.facebook.com/1115814590742637/posts/746269164363850,2025-12-16,0,0,0,32,2035,0,0,0,20,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_745798744410892,2024-04-20 16:51:31,https://www.facebook.com/1115814590742637/posts/745798744410892,2025-12-16,0,0,0,49,2101,0,0,0,24,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_745261991131234,2024-04-19 18:00:25,https://www.facebook.com/1115814590742637/posts/745261991131234,2025-12-16,0,0,0,24,1567,0,0,0,13,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_745195167804583,2024-04-19 14:59:21,https://www.facebook.com/1115814590742637/posts/745195167804583,2025-12-16,0,0,0,2,1150,0,0,0,7,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_744703781187055,2024-04-18 17:57:57,https://www.facebook.com/1115814590742637/posts/744703781187055,2025-12-16,0,0,0,21,1127,0,0,0,13,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_744572757866824,2024-04-18 12:00:13,https://www.facebook.com/1115814590742637/posts/744572757866824,2025-12-16,0,0,0,29,2044,0,0,0,29,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_744086157915484,2024-04-17 18:00:08,https://www.facebook.com/1115814590742637/posts/744086157915484,2025-12-16,0,0,0,24,1725,0,0,0,27,1,0,1,0,0,2026-01-15 14:58:28
103640919705348_743952297928870,2024-04-17 12:00:01,https://www.facebook.com/1115814590742637/posts/743952297928870,2025-12-16,0,0,0,332,9893,0,0,0,159,3,1,4,0,0,2026-01-15 14:58:28
103640919705348_743511091306324,2024-04-16 18:00:15,https://www.facebook.com/1115814590742637/posts/743511091306324,2025-12-16,0,0,0,48,2282,0,0,0,166,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_743396617984438,2024-04-16 13:12:48,https://www.facebook.com/1115814590742637/posts/743396617984438,2025-12-16,0,0,0,33,620,0,0,0,38,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_742774371379996,2024-04-15 12:00:09,https://www.facebook.com/1115814590742637/posts/742774371379996,2025-12-16,0,0,0,38,2063,0,0,0,24,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_741010024889764,2024-04-12 12:07:57,https://www.facebook.com/1115814590742637/posts/741010024889764,2025-12-16,0,0,0,65,3499,0,0,0,42,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_740413534949413,2024-04-11 11:58:55,https://www.facebook.com/1115814590742637/posts/740413534949413,2025-12-16,0,0,0,444,8018,0,0,0,107,4,0,10,0,0,2026-01-15 14:58:28
103640919705348_739925711664862,2024-04-10 17:00:11,https://www.facebook.com/1115814590742637/posts/739925711664862,2025-12-16,0,0,0,214,3989,0,0,0,218,1,0,19,0,4,2026-01-15 14:58:28
103640919705348_739769611680472,2024-04-10 10:30:49,https://www.facebook.com/1115814590742637/posts/739769611680472,2025-12-16,0,0,0,5,371,0,0,0,9,1,0,0,0,1,2026-01-15 14:58:28
103640919705348_738767235114043,2024-04-08 18:00:28,https://www.facebook.com/1115814590742637/posts/738767235114043,2025-12-16,0,0,0,191,5961,0,0,0,54,1,0,6,0,1,2026-01-15 14:58:28
103640919705348_343152848770451,2024-04-07 13:47:34,https://www.facebook.com/events/343152848770451/,2025-12-16,0,0,0,0,875,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_738054735185293,2024-04-07 11:30:14,https://www.facebook.com/1115814590742637/posts/738054735185293,2025-12-16,0,0,0,17,3543,0,0,0,30,0,2,0,1,0,2026-01-15 14:58:28
103640919705348_738043061853127,2024-04-07 11:00:38,https://www.facebook.com/1115814590742637/posts/738043061853127,2025-12-16,0,0,0,160,2335,0,0,0,412,6,0,6,0,3,2026-01-15 14:58:28
103640919705348_735921748731925,2024-04-03 17:11:06,https://www.facebook.com/1115814590742637/posts/735921748731925,2025-12-16,0,0,0,44,3036,0,0,0,19,3,1,0,0,1,2026-01-15 14:58:28
103640919705348_735310908793009,2024-04-02 17:00:11,https://www.facebook.com/1115814590742637/posts/735310908793009,2025-12-16,0,0,0,23,2693,0,0,0,33,3,0,0,0,0,2026-01-15 14:58:28
103640919705348_735196982137735,2024-04-02 12:29:37,https://www.facebook.com/1115814590742637/posts/735196982137735,2025-12-16,0,0,0,11,1691,0,0,0,21,0,0,1,0,0,2026-01-15 14:58:28
103640919705348_734567802200653,2024-04-01 12:01:33,https://www.facebook.com/1115814590742637/posts/734567802200653,2025-12-16,0,0,0,273,5776,0,0,0,29,0,1,26,1,1,2026-01-15 14:58:28
103640919705348_734117042245729,2024-03-31 20:05:05,https://www.facebook.com/1115814590742637/posts/734117042245729,2025-12-16,0,0,0,496,26702,0,0,0,109,1,1,4,0,1,2026-01-15 14:58:28
103640919705348_732800402377393,2024-03-29 16:08:45,https://www.facebook.com/1115814590742637/posts/732800402377393,2025-12-16,0,0,0,208,3054,0,0,0,116,0,2,3,0,0,2026-01-15 14:58:28
103640919705348_732248445765922,2024-03-28 18:00:07,https://www.facebook.com/1115814590742637/posts/732248445765922,2025-12-16,0,0,0,13,1497,0,0,0,13,0,0,1,2,0,2026-01-15 14:58:28
103640919705348_731685755822191,2024-03-27 18:03:19,https://www.facebook.com/1115814590742637/posts/731685755822191,2025-12-16,0,0,0,34,1196,0,0,0,28,0,0,1,0,0,2026-01-15 14:58:28
103640919705348_730510062606427,2024-03-25 17:30:15,https://www.facebook.com/1115814590742637/posts/730510062606427,2025-12-16,0,0,0,64,2130,0,0,0,24,1,0,2,0,0,2026-01-15 14:58:28
103640919705348_728508512806582,2024-03-22 11:59:47,https://www.facebook.com/1115814590742637/posts/728508512806582,2025-12-16,0,0,0,36,1833,0,0,0,32,0,0,3,0,0,2026-01-15 14:58:28
103640919705348_728043792853054,2024-03-21 17:13:11,https://www.facebook.com/1115814590742637/posts/728043792853054,2025-12-16,0,0,0,40,2172,0,0,0,37,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_727530379571062,2024-03-20 18:21:48,https://www.facebook.com/1115814590742637/posts/727530379571062,2025-12-16,0,0,0,16,1295,0,0,0,20,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_727408486249918,2024-03-20 12:01:06,https://www.facebook.com/1115814590742637/posts/727408486249918,2025-12-16,0,0,0,27,2060,0,0,0,33,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_726924719631628,2024-03-19 15:01:39,https://www.facebook.com/1115814590742637/posts/726924719631628,2025-12-16,0,0,0,9,681,0,0,0,21,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_726806036310163,2024-03-19 10:04:36,https://www.facebook.com/1115814590742637/posts/726806036310163,2025-12-16,0,0,0,6,428,0,0,0,19,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_726433343014099,2024-03-18 18:15:36,https://www.facebook.com/1115814590742637/posts/726433343014099,2025-12-16,0,0,0,21,1670,0,0,0,26,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_725318706458896,2024-03-16 18:00:26,https://www.facebook.com/1115814590742637/posts/725318706458896,2025-12-16,0,0,0,13,749,0,0,0,15,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_724769906513776,2024-03-15 18:00:17,https://www.facebook.com/1115814590742637/posts/724769906513776,2025-12-16,0,0,0,3,1394,0,0,0,14,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_724651526525614,2024-03-15 12:26:12,https://www.facebook.com/1115814590742637/posts/724651526525614,2025-12-16,0,0,0,22,1476,0,0,0,19,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_723667079957392,2024-03-13 17:00:46,https://www.facebook.com/1115814590742637/posts/723667079957392,2025-12-16,0,0,0,35,1837,0,0,0,29,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_722681510055949,2024-03-11 18:30:03,https://www.facebook.com/1115814590742637/posts/722681510055949,2025-12-16,0,0,0,95,4259,0,0,0,50,1,0,0,0,1,2026-01-15 14:58:28
103640919705348_722634160060684,2024-03-11 16:10:37,https://www.facebook.com/1115814590742637/posts/722634160060684,2025-12-16,0,0,0,29,1079,0,0,0,24,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_722517380072362,2024-03-11 10:11:52,https://www.facebook.com/1115814590742637/posts/722517380072362,2025-12-16,0,0,0,3,281,0,0,0,9,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_722118460112254,2024-03-10 17:33:45,https://www.facebook.com/1115814590742637/posts/722118460112254,2025-12-16,0,0,0,6,687,0,0,0,8,0,1,0,0,0,2026-01-15 14:58:28
103640919705348_720879843569449,2024-03-08 11:01:13,https://www.facebook.com/1115814590742637/posts/720879843569449,2025-12-16,0,0,0,45,2347,0,0,0,37,1,0,2,0,0,2026-01-15 14:58:28
103640919705348_720466666944100,2024-03-07 17:00:39,https://www.facebook.com/1115814590742637/posts/720466666944100,2025-12-16,0,0,0,13,1554,0,0,0,19,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_719920976998669,2024-03-06 17:00:26,https://www.facebook.com/1115814590742637/posts/719920976998669,2025-12-16,0,0,0,855,10017,0,0,0,232,5,1,0,0,0,2026-01-15 14:58:28
103640919705348_392121420087485,2024-03-01 17:03:49,https://www.facebook.com/events/392121420087485/,2025-12-16,0,0,0,0,492,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_717216293935804,2024-03-01 17:00:33,https://www.facebook.com/1115814590742637/posts/717216293935804,2025-12-16,0,0,0,23,2093,0,0,0,28,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_715123640811736,2024-02-26 19:07:39,https://www.facebook.com/1115814590742637/posts/715123640811736,2025-12-16,0,0,0,19,819,0,0,0,28,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_713817394275694,2024-02-24 08:00:22,https://www.facebook.com/1115814590742637/posts/713817394275694,2025-12-16,0,0,0,227,7725,0,0,0,792,1,7,13,111,4,2026-01-15 14:58:28
103640919705348_861662599065681,2024-02-23 19:37:47,https://www.facebook.com/events/861662599065681/,2025-12-16,0,0,0,0,253,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_713477317643035,2024-02-23 17:51:08,https://www.facebook.com/1115814590742637/posts/713477317643035,2025-12-16,0,0,0,179,4704,0,0,0,337,9,0,2,0,0,2026-01-15 14:58:28
103640919705348_712938764363557,2024-02-22 18:11:26,https://www.facebook.com/1115814590742637/posts/712938764363557,2025-12-16,0,0,0,14,1426,0,0,0,22,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_712428161081284,2024-02-21 18:00:24,https://www.facebook.com/1115814590742637/posts/712428161081284,2025-12-16,0,0,0,14,1267,0,0,0,22,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_712307054426728,2024-02-21 11:47:15,https://www.facebook.com/1115814590742637/posts/712307054426728,2025-12-16,0,0,0,178,4724,0,0,0,87,1,2,1,1,12,2026-01-15 14:58:28
103640919705348_711892671134833,2024-02-20 17:22:59,https://www.facebook.com/1115814590742637/posts/711892671134833,2025-12-16,0,0,0,9,1335,0,0,0,17,0,0,0,2,0,2026-01-15 14:58:28
103640919705348_711780517812715,2024-02-20 11:59:05,https://www.facebook.com/1115814590742637/posts/711780517812715,2025-12-16,0,0,0,26,1837,0,0,0,35,2,0,0,1,0,2026-01-15 14:58:28
103640919705348_711393407851426,2024-02-19 19:12:12,https://www.facebook.com/1115814590742637/posts/711393407851426,2025-12-16,0,0,0,11,1518,0,0,0,18,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_709667064690727,2024-02-16 17:48:59,https://www.facebook.com/1115814590742637/posts/709667064690727,2025-12-16,0,0,0,36,1910,0,0,0,23,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_6913366792119017,2024-02-16 10:22:55,https://www.facebook.com/events/6913366792119017/,2025-12-16,0,0,0,0,401,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_773952144655961,2024-02-16 10:19:06,https://www.facebook.com/events/773952144655961/,2025-12-16,0,0,0,0,418,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_709093641414736,2024-02-15 19:12:18,https://www.facebook.com/1115814590742637/posts/709093641414736,2025-12-16,0,0,0,37,1956,0,0,0,19,0,3,0,3,0,2026-01-15 14:58:28
103640919705348_708980428092724,2024-02-15 14:00:11,https://www.facebook.com/1115814590742637/posts/708980428092724,2025-12-16,0,0,0,9,1164,0,0,0,13,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_708349324822501,2024-02-14 14:00:13,https://www.facebook.com/1115814590742637/posts/708349324822501,2025-12-16,0,0,0,10,983,0,0,0,19,1,1,0,0,0,2026-01-15 14:58:28
103640919705348_707729131551187,2024-02-13 14:30:03,https://www.facebook.com/1115814590742637/posts/707729131551187,2025-12-16,0,0,0,18,1608,0,0,0,34,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_707132864944147,2024-02-12 15:00:16,https://www.facebook.com/1115814590742637/posts/707132864944147,2025-12-16,0,0,0,11,1115,0,0,0,22,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_704685155188918,2024-02-08 14:41:14,https://www.facebook.com/1115814590742637/posts/704685155188918,2025-12-16,0,0,0,276,6201,0,0,0,686,2,0,4,0,3,2026-01-15 14:58:28
103640919705348_704172855240148,2024-02-07 18:00:33,https://www.facebook.com/1115814590742637/posts/704172855240148,2025-12-16,0,0,0,5,436,0,0,0,30,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_703430668647700,2024-02-06 11:30:07,https://www.facebook.com/1115814590742637/posts/703430668647700,2025-12-16,0,0,0,12,1295,0,0,0,23,0,1,0,0,0,2026-01-15 14:58:28
103640919705348_700658032258297,2024-02-01 19:10:03,https://www.facebook.com/1115814590742637/posts/700658032258297,2025-12-16,0,0,0,10,1236,0,0,0,38,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_700063992317701,2024-01-31 17:54:15,https://www.facebook.com/1115814590742637/posts/700063992317701,2025-12-16,0,0,0,22,1582,0,0,0,25,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_698914665765967,2024-01-29 18:01:46,https://www.facebook.com/1115814590742637/posts/698914665765967,2025-12-16,0,0,0,13,1543,0,0,0,20,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_697151142608986,2024-01-26 20:48:21,https://www.facebook.com/1115814590742637/posts/697151142608986,2025-12-16,0,0,0,31,3941,0,0,0,25,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_696483179342449,2024-01-25 18:00:36,https://www.facebook.com/1115814590742637/posts/696483179342449,2025-12-16,0,0,0,51,2379,0,0,0,50,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_696285896028844,2024-01-25 09:33:22,https://www.facebook.com/1115814590742637/posts/696285896028844,2025-12-16,0,0,0,5,365,0,0,0,6,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_695878892736211,2024-01-24 17:03:29,https://www.facebook.com/1115814590742637/posts/695878892736211,2025-12-16,0,0,0,6,992,0,0,0,13,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_695358299454937,2024-01-23 19:02:13,https://www.facebook.com/1115814590742637/posts/695358299454937,2025-12-16,0,0,0,40,1902,0,0,0,33,2,0,0,1,0,2026-01-15 14:58:28
103640919705348_695263216131112,2024-01-23 15:10:23,https://www.facebook.com/1115814590742637/posts/695263216131112,2025-12-16,0,0,0,6,2681,0,0,0,21,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_694594279531339,2024-01-22 12:29:28,https://www.facebook.com/1115814590742637/posts/694594279531339,2025-12-16,0,0,0,23,2144,0,0,0,27,1,1,0,3,0,2026-01-15 14:58:28
103640919705348_692278906429543,2024-01-18 17:00:17,https://www.facebook.com/1115814590742637/posts/692278906429543,2025-12-16,0,0,0,29,1725,0,0,0,19,2,0,0,0,0,2026-01-15 14:58:28
103640919705348_692163263107774,2024-01-18 11:48:15,https://www.facebook.com/1115814590742637/posts/692163263107774,2025-12-16,0,0,0,13,1462,0,0,0,20,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_691600446497389,2024-01-17 11:50:27,https://www.facebook.com/1115814590742637/posts/691600446497389,2025-12-16,0,0,0,41,2363,0,0,0,31,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_691164659874301,2024-01-16 17:01:41,https://www.facebook.com/1115814590742637/posts/691164659874301,2025-12-16,0,0,0,13,1621,0,0,0,34,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_690642949926472,2024-01-15 18:00:46,https://www.facebook.com/1115814590742637/posts/690642949926472,2025-12-16,0,0,0,49,2085,0,0,0,18,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_688726813451419,2024-01-12 08:00:31,https://www.facebook.com/1115814590742637/posts/688726813451419,2025-12-16,0,0,0,871,12605,0,0,0,1387,7,2,12,2,3,2026-01-15 14:58:28
103640919705348_688392240151543,2024-01-11 18:09:49,https://www.facebook.com/1115814590742637/posts/688392240151543,2025-12-16,0,0,0,38,1686,0,0,0,42,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_688324623491638,2024-01-11 14:53:52,https://www.facebook.com/1115814590742637/posts/688324623491638,2025-12-16,0,0,0,37,2130,0,0,0,21,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_687883673535733,2024-01-10 19:52:31,https://www.facebook.com/1115814590742637/posts/687883673535733,2025-12-16,0,0,0,3966,30424,0,0,0,176,0,1,2,0,2,2026-01-15 14:58:28
103640919705348_687785110212256,2024-01-10 15:38:28,https://www.facebook.com/1115814590742637/posts/687785110212256,2025-12-16,0,0,0,38,2535,0,0,0,34,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_687332280257539,2024-01-09 20:56:36,https://www.facebook.com/1115814590742637/posts/687332280257539,2025-12-16,0,0,0,9,1256,0,0,0,14,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_686693823654718,2024-01-08 17:42:40,https://www.facebook.com/1115814590742637/posts/686693823654718,2025-12-16,0,0,0,14,1292,0,0,0,13,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_686591586998275,2024-01-08 12:58:36,https://www.facebook.com/1115814590742637/posts/686591586998275,2025-12-16,0,0,0,1550,13548,0,0,0,250,0,2,6,0,4,2026-01-15 14:58:28
103640919705348_685075510483216,2024-01-05 19:20:40,https://www.facebook.com/1115814590742637/posts/685075510483216,2025-12-16,0,0,0,1219,12168,0,0,0,254,1,0,3,0,5,2026-01-15 14:58:28
103640919705348_684484627208971,2024-01-04 18:00:16,https://www.facebook.com/1115814590742637/posts/684484627208971,2025-12-16,0,0,0,63,4135,0,0,0,70,0,1,0,0,0,2026-01-15 14:58:28
103640919705348_1418154862113056,2024-01-04 16:48:14,https://www.facebook.com/events/1418154862113056/,2025-12-16,0,0,0,0,430,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_684402883883812,2024-01-04 14:06:42,https://www.facebook.com/1115814590742637/posts/684402883883812,2025-12-16,0,0,0,27,1867,0,0,0,23,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_382980690895296,2024-01-03 18:45:33,https://www.facebook.com/events/382980690895296/,2025-12-16,0,0,0,0,563,0,0,0,0,0,0,0,0,0,2026-01-15 14:58:28
103640919705348_683944760596291,2024-01-03 17:45:51,https://www.facebook.com/1115814590742637/posts/683944760596291,2025-12-16,0,0,0,17,2088,0,0,0,25,1,0,0,0,0,2026-01-15 14:58:28
103640919705348_683848693939231,2024-01-03 13:02:57,https://www.facebook.com/1115814590742637/posts/683848693939231,2025-12-16,0,0,0,172,3648,0,0,0,35,0,8,7,0,0,2026-01-15 14:58:28
103640919705348_683342427323191,2024-01-02 13:19:24,https://www.facebook.com/1115814590742637/posts/683342427323191,2025-12-16,0,0,0,156,7433,0,0,0,101,1,1,0,2,0,2026-01-15 14:58:28
103640919705348_682985097358924,2024-01-01 20:59:09,https://www.facebook.com/1115814590742637/posts/682985097358924,2025-12-16,0,0,0,476,8385,0,0,0,369,1,1,7,0,2,2026-01-15 14:58:28